Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
38962,"Stokes County, North Carolina, pasture grass dead, selling cattle",12/08/2016,11/13/2016,11/13/2016,"Had a trace of rain this week, grass in pasture dead, will start selling off cattle this week. CoCoRaHS Report from Station #Walnut Cove 1.5 ENE on 11/13/2016",Agriculture,"Stokes County, NC",
38964,"Yancey County, North Carolina, air quality alerts due to smoke from fires, water in the pond down, water restrictions",12/08/2016,11/13/2016,11/13/2016,"Still no rain.  We are in western North Carolina and there are multiple forest fires in the area.  Air quality alerts this week - and it was easy to smell smoke in the air.  The state parks have been closed so that the personnel can help with the fires.  We have a small pond on our property that was man-made in a low, swampy area.  The water in the pond is down about a foot.  The town of Burnsville, our county seat, has asked for voluntary water restrictions.  We share a well with eight other homes.  So far, we haven't had any water problems. CoCoRaHS Report from Station #Burnsville 4.6 N on 11/13/2016","Fire, Relief, Response & Restrictions, Society & Public Health, Tourism & Recreation, Water Supply & Quality","Yancey County, NC",
38967,"Greene County, Tennessee, fires cause air pollution",12/08/2016,11/13/2016,11/13/2016,Fires cause air pollution. CoCoRaHS Report from Station #Mosheim 7.5 WSW on 11/13/2016,"Fire, Society & Public Health","Greene County, TN",
38976,"Blount County, Tennessee, poor air quality from fires, dry vegetation",12/10/2016,11/13/2016,11/13/2016,"Bad air quality from regional fires, wildlife seeking water, everything not watered (by hand) drying up, no need to mow for growth only for mulching fall leaves. CoCoRaHS Report from Station #Friendsville 2.3 ESE on 11/13/2016","Fire, Plants & Wildlife, Society & Public Health, Water Supply & Quality","Blount County, TN",
38958,"Macon County, North Carolina, fire danger, respiratory problems from smoke, burn bans issued",12/06/2016,11/13/2016,11/13/2016,"Fire is the item this week. Smoke hazard is second. Respiratory problems and headaches are common. Twenty wildfires are burning over 17,000 acres-more than 18 square miles. 10,000 acres have ignited over last two weeks.  Cost as of Wednesday the 9th is 3,195,520 dollars for seven largest fires. On Wednesday and Thursday {9th & 10th}, 40 homes near the Tellico fire received reverse 911 calls warning of the fire's path. That fire open to more than 5,000 acres Wednesday. As of Tuesday the 8th, 549 people from 38 states are working the fires in the region. North Carolina's westernmost 25 counties have been issued burn bans. CoCoRaHS Report from Station #Franklin 3.4 ESE on 11/13/2016","Fire, Relief, Response & Restrictions, Society & Public Health","Macon County, NC",
38763,"Forest fire in Carroll County, New Hampshire threatened historic covered bridge",11/15/2016,11/12/2016, ,"A forest fire in Carroll County blackened about 260 acres and burned within 30 feet of a historic covered bridge within the White Mountain National Forest, but did not harm the bridge.  The 120-foot long bridge, which crosses the Swift River, was originally built in 1857 and was reconstructed after a windstorm destroyed it in 1858, according to a state of New Hampshire website.  Strong winds and drought conditions aided the fire, said Stephen Solomon, chief of Conway Fire and Rescue.Manchester Union Leader (N.H.), Nov. 13, 2016",Fire,"Carroll County, NH",
38980,"Madison County, North Carolina, smoky air causes eye and throat irritation",12/10/2016,11/12/2016,11/12/2016,Smoke is in the air today from regional wildfires. Stings the eyes and irritates the throat. CoCoRaHS Report from Station #Leicester 6.5 WNW on 11/12/2016,"Fire, Society & Public Health","Madison County, NC",
38989,"Butte County, South Dakota, low soil moisture, reduced cattle numbers, low water level",12/13/2016,11/12/2016,11/12/2016,"Because of some decent rains in September, our area had a fall green-up period. On top of a droughty summer, it was quite nice. However, October was well below average for precipitation and November has none so far. All of the forage has now dried out and turned brown. Soil moisture is minimal to nonexistent - we drilled four deep post holes yesterday - and the dirt was crumbly and dusty. Cattle need protein supplementation at this point, and our cattle numbers have been reduced because of drought, plus we will ship them off early (within a week) - we usually are able to keep cattle here until around Christmas. All stock dams are dry, except for one large dam. The creeks have a few pockets of stagnant water which wildlife are using. CoCoRaHS Report from Station #Newell 6.5 ENE on 11/12/2016","Agriculture, Plants & Wildlife, Water Supply & Quality","Butte County, SD",
38981,"Lincoln County, North Carolina, cracked ground, no leaf burning",12/10/2016,11/12/2016,11/12/2016,"Ground is starting to crack now, hope my fall garden makes it before water restriction begins in Lincoln County. No one can burn their leaves due to the drought. CoCoRaHS Report from Station #Lincolnton 2.3 S on 11/12/2016","Fire, Plants & Wildlife, Relief, Response & Restrictions","Lincoln County, NC",
38984,"Clay County, North Carolina, wildfires burning, smoke filling valley, low lake level",12/13/2016,11/12/2016,11/12/2016,"No rain since last report. Severe dryness continues along with low humidity. The Boteler Fire is now less than a mile to our east and continues to burn; now at about 7000 acres. Smoke is filling the valley most of the time, depending on wind direction, and evacuations have been ordered to our east.Measured rainfall, calendar year-to-date, is now 28.47 inches behind same period in 2015, or about half.Lake Chatuge is low and I haven't seen many releases recently. CoCoRaHS Report from Station #Hayesville 5.2 E on 11/12/2016","Fire, Society & Public Health, Water Supply & Quality","Clay County, NC",
38991,"Columbus County, North Carolina, burn advisories issues",12/13/2016,11/11/2016,11/11/2016,"The National Weather Service, out of Wilmington, North Carolina has issued ""Burn Advisories"", due to the wind and severe dry conditions around this area. CoCoRaHS Report from Station #Tabor City 3.5 NE on 11/11/2016","Fire, Relief, Response & Restrictions","Columbus County, NC",
39001,"Lawrence County, South Dakota, dry livestock dams, low hay yield, selling cows",12/13/2016,11/11/2016,11/11/2016,"Livestock dams are nearly dry; no summer regrowth of grass, hay harvest was about 10% of last year, selling cows. CoCoRaHS Report from Station #Whitewood 4.2 NNW on 11/11/2016",Agriculture,"Lawrence County, SD",
39000,"Bedford County, Tennessee, burn ban in effect",12/13/2016,11/11/2016,11/11/2016,Burn ban in effect for our county. CoCoRaHS Report from Station #Shelbyville 10.4 S on 11/11/2016,"Fire, Relief, Response & Restrictions","Bedford County, TN",
39002,"Smith County, Tennessee, dry pastures, wells and ponds dry",12/13/2016,11/11/2016,11/11/2016,"Pastures are shot, ponds drying up or dried up, some wells gone dry. Cannot have campfires. CoCoRaHS Report from Station #Carthage 8.7 NNE on 11/11/2016","Agriculture, Water Supply & Quality","Smith County, TN",
38997,"Greene County, Tennessee, water levels drop in farm ponds",12/13/2016,11/11/2016,11/11/2016,Water levels continue to drop in farm ponds. CoCoRaHS Report from Station #Mosheim 7.5 WSW on 11/11/2016,Agriculture,"Greene County, TN",
38689,Cohutta Wilderness fire in northern Georgia,11/15/2016,11/11/2016, ,"The Rough Ridge fire seared about 21,000 acres in the Cohutta Wilderness area of the Chattahoochee National Forest in Fannin County and has been consuming a few thousand acres daily.  Atlanta Journal-Constitution (Ga.), Nov. 15, 2016The U.S. Forest Service closed the entire Cohutta Wilderness to the public, due to wildfires burning there.  Raleigh News & Observer (N.C.), Nov. 11, 2016","Fire, Relief, Response & Restrictions","Fannin County, GA, Gilmer County, GA, Murray County, GA, Polk County, TN",
38688,State of emergency for 25 counties in western North Carolina,11/11/2016,11/10/2016, ,"Gov. Pat McCrory of North Carolina announced a state of emergency for 25 counties in western North Carolina, due to more than 20 wildfires burning in the area.  The state of emergency was in effect for Alexander, Avery, Buncombe, Burke, Caldwell, Catawba, Cherokee, Clay, Cleveland, Gaston, Graham, Haywood, Henderson, Jackson, Lincoln, Macon, Madison, McDowell, Mitchell, Polk, Rutherford, Swain, Transylvania, Watauga and Yancey counties.Asheville Citizen Times (N.C.), Nov. 10, 2016","Fire, Relief, Response & Restrictions","Alexander County, NC, Avery County, NC, Buncombe County, NC, Burke County, NC, Caldwell County, NC, Catawba County, NC, Cherokee County, NC, Clay County, NC, Cleveland County, NC, Gaston County, NC, Graham County, NC, Haywood County, NC, Henderson County, NC, Jackson County, NC, Lincoln County, NC, Macon County, NC, Madison County, NC, McDowell County, NC, Mitchell County, NC, Polk County, NC, Rutherford County, NC, Swain County, NC, Transylvania County, NC, Watauga County, NC, Yancey County, NC",
39060,"Morris County, New Jersey, drought leads to loss of trees",12/24/2016,11/10/2016,11/10/2016,"The precipitation this past summer and into the fall has been well below normal. Leaves on some of the trees have withered on the trees and fallen off. We have lost three more trees since my last report. We are on 1/2 acre and every tree we lose is worth noting. The canopy on the crest of the hill has changed and can be seen from the road across the lake- bare spots. The fall foliage was subdued this year. Up here on the east side of the hill, we have not had a frost yet. It will probably be tonight. We have our own well and rain barrels. We were very mindful and judicious and only watered the vegetable plants inter-planted with herbs and marigolds. These are in containers. We used drip irrigation and had good results. We are still eating our own tomatoes and the potatoes are being harvested today. We'll have them with Thanksgiving dinner as a special treat.There were very few acorns this year so it will be a lean year for the wildlife. CoCoRaHS Report from Station #Denville Twp 2.0 NNE on 11/10/2016",Plants & Wildlife,"Morris County, NJ",
38691,State of emergency in Tennessee,11/11/2016,11/10/2016, ,"The Tennessee Emergency Management Agency declared a state of emergency, due to continued drought and wildfire threat.  Drought has affected more than 300 water systems statewide, allowed wildfires to scorch 6,000 acres and appeared to be holding on through the remainder of 2016.Nashville Tennessean (Tenn.), Nov. 11, 2016","Fire, Relief, Response & Restrictions, Water Supply & Quality","Tennessee, Anderson County, TN, Bedford County, TN, Benton County, TN, Bledsoe County, TN, Blount County, TN, Bradley County, TN, Campbell County, TN, Cannon County, TN, Carroll County, TN, Carter County, TN, Cheatham County, TN, Chester County, TN, Claiborne County, TN, Clay County, TN, Cocke County, TN, Coffee County, TN, Crockett County, TN, Cumberland County, TN, Davidson County, TN, Decatur County, TN, DeKalb County, TN, Dickson County, TN, Dyer County, TN, Fayette County, TN, Fentress County, TN, Franklin County, TN, Gibson County, TN, Giles County, TN, Grainger County, TN, Greene County, TN, Grundy County, TN, Hamblen County, TN, Hamilton County, TN, Hancock County, TN, Hardeman County, TN, Hardin County, TN, Hawkins County, TN, Haywood County, TN, Henderson County, TN, Henry County, TN, Hickman County, TN, Houston County, TN, Humphreys County, TN, Jackson County, TN, Jefferson County, TN, Johnson County, TN, Knox County, TN, Lake County, TN, Lauderdale County, TN, Lawrence County, TN, Lewis County, TN, Lincoln County, TN, Loudon County, TN, Macon County, TN, Madison County, TN, Marion County, TN, Marshall County, TN, Maury County, TN, McMinn County, TN, McNairy County, TN, Meigs County, TN, Monroe County, TN, Montgomery County, TN, Moore County, TN, Morgan County, TN, Obion County, TN, Overton County, TN, Perry County, TN, Pickett County, TN, Polk County, TN, Putnam County, TN, Rhea County, TN, Roane County, TN, Robertson County, TN, Rutherford County, TN, Scott County, TN, Sequatchie County, TN, Sevier County, TN, Shelby County, TN, Smith County, TN, Stewart County, TN, Sullivan County, TN, Sumner County, TN, Tipton County, TN, Trousdale County, TN, Unicoi County, TN, Union County, TN, Van Buren County, TN, Warren County, TN, Washington County, TN, Wayne County, TN, Weakley County, TN, White County, TN, Williamson County, TN, Wilson County, TN",
