field_1,id_str,from_user,text,user_locat,date,lat_o,lon_o
"133",818639611157102592.000000000000000,CallMichele,"wow! doesn't matter your size.. water is more powerful

#turnaround #dontdrown
#northerncalifornia
#drought... https://t.co/zcbjlmipqw","roseville, ca",2017-01-10,38.752123500000003,-121.288005900000002
"134",819273351608737792.000000000000000,RadioGardner,"""in terms of surface water, most of california is no longer in drought."" via @jaylund113,  https://t.co/owbybykd9s #drought #california","los angeles, ca",2017-01-11,34.052234200000001,-118.243684900000005
"135",819275440959340544.000000000000000,Visit_SanSimeon,#conserve #water #drought https://t.co/6uzmrjqh2j,"san simeon, ca",2017-01-11,35.644014300000002,-121.189321100000001
"136",818991447047213056.000000000000000,GustavsenEric,#monsoon soaked water intrusion from feet moved to mid region #drought ha ha,santa rosa ca,2017-01-11,38.440429000000002,-122.714054800000000
"137",819310806269472768.000000000000000,KABCRadio,"#storms pound #california, ease years of #drought
https://t.co/ryubmr258y https://t.co/zlpd92eri9",los angeles,2017-01-11,34.052234200000001,-118.243684900000005
"138",818973688603103232.000000000000000,AgNetWest,#water action plan progress highlighted https://t.co/dtdzkyuyce #california #drought #agriculture,"fresno, california",2017-01-11,36.746842200000003,-119.772586799999999
"139",819081429346750464.000000000000000,abc7marc,"@abc7dallas reports a blizzard warning in the sierra. the snowpack must be epic at this point. take that, #cadrought  second storm thursday.",los angeles,2017-01-11,34.052234200000001,-118.243684900000005
"140",819115763625639936.000000000000000,atlasplumbing,@sfchronicle this is a big deal! #castorm #cadrought https://t.co/1vwuxix9lm,"san francisco , ca",2017-01-11,37.774929499999999,-122.419415499999999
"141",819106583309389824.000000000000000,sfchronicle,�this is a big deal:� storms could spell end to historic #drought in northern #california https://t.co/lmmzdyufm5 v� https://t.co/rd2sx9nyz7,"san francisco, ca",2017-01-11,37.774929499999999,-122.419415499999999
"142",819046180109910016.000000000000000,sfchronicle,�this is a big deal:� storms could spell end to historic #drought in northern #california https://t.co/lmmzdyufm5 v� https://t.co/ymepct2z7f,"san francisco, ca",2017-01-11,37.774929499999999,-122.419415499999999
"143",819291049763946496.000000000000000,TheNemiGroup,�this is a big deal�: #storms could spell end to historic #drought https://t.co/vwoys8fq2n #atmosphericriver� https://t.co/vzqef9irbh,san francisco bay area,2017-01-11,37.774929499999999,-122.419415499999999
"144",819242040902828032.000000000000000,Merced_Calif,�this is a big deal�: storms could spell end to historic #drought https://t.co/9cstvo2owr #cadrought #cawater #cawx #water,"merced, california",2017-01-11,37.302163200000003,-120.482967700000003
"145",819307508393070592.000000000000000,AJordanGordon,"�this is a big deal�: storms could spell end to historic drought https://t.co/snajereshx

#california #norcal #sfbay #drought","san francisco, ca",2017-01-11,37.774929499999999,-122.419415499999999
"146",819043497168793600.000000000000000,RobMayeda,"4 day 2 storm total: 13""-15"" santa cruz mtns (20%-25% annual average in 96 hours!) 2""-7"" averages in the valleys. #cawx #cadrought","san jose, ca",2017-01-11,37.338208199999997,-121.886328599999999
"147",819042921106182144.000000000000000,RobMayeda,"4 day 2 storm total: 13""-15"" santa cruz mtns (20%-25% annual average in 96 hours!) 2""-7"" averages in the valleys.� https://t.co/t22iicazri","san jose, ca",2017-01-11,37.338208199999997,-121.886328599999999
"148",819282795897888768.000000000000000,MkirbyE,a little write-up on understanding ca's climate history @csuf @ucanrwater #cadrought #globalwarming #csuf https://t.co/f92hmzftb2,cal state fullerton,2017-01-11,33.865209999999998,-117.889359999999996
"149",819247709588701184.000000000000000,SonTekYSI,after years of #drought scientists examine recharged san joaquin river with the help of #riversurveyor� https://t.co/kqjcb3pm2w,san diego,2017-01-11,32.715738000000002,-117.161083800000000
"150",819223712788418560.000000000000000,PeggyTanous,another am waking up 2 #rain in #oc! if they claim we are still in a #drought after this #winter it's definitely a #conspiracy of some kind!,"orange county, ca",2017-01-11,33.717470800000001,-117.831142799999995
"151",819262993351331840.000000000000000,UCDavisNews,"ca drought is over at least for surface water, writes jay lund @ucdaviswater https://t.co/lyo4gxgevr #cadrought https://t.co/uqy2jhhapy","davis, california",2017-01-11,38.544906500000003,-121.740516700000001
"152",819021362257797120.000000000000000,Merced_Calif,"california #drought isn't over, but 'we're getting better' https://t.co/o2zmbks9ea #cadrought #cawater #water #cawx","merced, california",2017-01-11,37.302163200000003,-120.482967700000003
"153",819257824265912320.000000000000000,HootNAnnieBlog,california #wine country is hit hard by storms https://t.co/wyhxtsaw0u #drought,"paso robles, california",2017-01-11,35.636875900000000,-120.654502199999996
"154",819017236811628544.000000000000000,TimoGomez,california storms add 350 billion gallons to parched reservoirs #cadrought https://t.co/mnpffjdl5t (via� https://t.co/mrumrmjpiz,san francisco,2017-01-11,37.774929499999999,-122.419415499999999
"155",819299688016773120.000000000000000,PeterGleick,california's 5-year #drought (over or not) was the second driest and by far the hottest on record. #climate #cawater https://t.co/purnx2m3bg,"bay area, california",2017-01-11,37.827178400000001,-122.291307799999998
"156",819268585587515392.000000000000000,mizblueprint,"drone view of the city of napa spillway at conn dam on lake hennessey, a full water supply lake! #cawater #cadrought https://t.co/spswgbh2ew",napa,2017-01-11,38.297538099999997,-122.286865000000006
"157",819284310272266240.000000000000000,MarleneSinicki,enjoying sunshine again after a �river� fell from the sky yesterday. looks like #drought will end soon #nature� https://t.co/mnxcqa6tzg,"san francisco, ca",2017-01-11,37.774929499999999,-122.419415499999999
"158",819184328982740992.000000000000000,agleader,farmer and #irrigation districts using #storm #runoff for #groundwater recharge | fresno bee https://t.co/npbe2dbg0p #cawater #drought,central california,2017-01-11,38.392780000000002,-121.571939999999998
"159",818976949959684096.000000000000000,NewsByNight,fill 'er up: #californiastorm adds 350b gallons of water to reservoirs parched by years of #drought: https://t.co/ijl7d4gq3k @paulrogerssjmn,"walnut creek, ca",2017-01-11,37.910078300000002,-122.065181899999999
"160",819082478002442240.000000000000000,samrahkhan4,finally the #drought is over in norcal https://t.co/hhg6d5qpok,san francisco,2017-01-11,37.774929499999999,-122.419415499999999
"161",819287666235674624.000000000000000,HelpFromPatrick,"golden door, fights housing project. how can 2,100 new homes all needing water even be considered during a #drought? https://t.co/zuwxmzlcad","san diego, ca",2017-01-11,32.715738000000002,-117.161083800000000
"162",819304722649624576.000000000000000,Vino101net,"heavy rains relieve #sonoma #drought, but flooding hits #wine country wine spectator https://t.co/bd4aefrsa8","sebastopol, ca",2017-01-11,38.402135899999998,-122.823880599999995
"163",819258142189944832.000000000000000,TashmanHardware,hooray! #larain #drought https://t.co/p7aznxk9kz,west hollywood,2017-01-11,34.090009100000003,-118.361744299999998
"164",819320333425483776.000000000000000,CriticallyKevin,"i fear that people don't get how little rain &amp; snow this is compared to built-up need. https://t.co/9549tm7mmj @sfgate #drought #california","san francisco, ca",2017-01-11,37.774929499999999,-122.419415499999999
"165",819194704528932864.000000000000000,SteveLaRue2,i love a rainy morning at the #beach #oceanpark #santamonica #oursm #mydayinla #rain #drought @samoactive https://t.co/jzqnmbzjxw,"santa monica, ca",2017-01-11,34.019454300000000,-118.491191200000003
"166",819223137942458368.000000000000000,RobertDolezal,introducing the (#cadrought-deforested) west https://t.co/bp6syceyjf @cawateralliance,greater san francisco bay area,2017-01-11,37.774929499999999,-122.419415499999999
"167",819283492055826432.000000000000000,brokenearthwine,love it. let's hope for more. #drought #pasorobles #winecountry https://t.co/w8yoq42di3,paso robles ca,2017-01-11,35.636875900000000,-120.654502199999996
"168",819222315305144320.000000000000000,sanctuary_socal,morning walk in the rain today.... mother nature has been good to ca so far this year! #ca #drought https://t.co/vpycp30bt8,southern california,2017-01-11,34.959208300000000,-116.419388999999995
"169",819049206983733248.000000000000000,paleblueeyes24,"near capticity in sacramento, ca. #cadrought #rain https://t.co/vnxcvnvnei",sacramento,2017-01-11,38.581571900000000,-121.494399599999994
"170",819245463106973696.000000000000000,SphereXV,"rain rain don't go away, we need you in every possible way. #larain #drought https://t.co/h8kumioxkm","santa monica, ca",2017-01-11,34.019454300000000,-118.491191200000003
"171",819318247094886400.000000000000000,sjwaterco,rain rain important reminder -check those irrigation timers and turn off those sprinklers!  #cadrought #castorm� https://t.co/kkiixe8bst,"san jose, ca",2017-01-11,37.338208199999997,-121.886328599999999
"172",819227702813040640.000000000000000,getblossom,recent storms are making a dent in california�s six-year #drought. check out details in this @latimes article:� https://t.co/7tu954xgmq,"irvine, ca",2017-01-11,33.683947300000000,-117.794694199999995
"173",819320149886935040.000000000000000,tina_patel,"recent storms have helped, but california's #drought isn't over yet. @cbsla https://t.co/nakkboji6a","los angeles, ca",2017-01-11,34.052234200000001,-118.243684900000005
"174",819211996432191488.000000000000000,mizblueprint,reservoirs are now over 90% full after this series of storms. #cadrought #cawater https://t.co/e4jy8sh1xh,napa,2017-01-11,38.297538099999997,-122.286865000000006
"175",819329442619138048.000000000000000,deckply,running after last night's big rain. #water #drought https://t.co/qkancig23j,bay area,2017-01-11,37.827178400000001,-122.291307799999998
"176",819309597823365120.000000000000000,TitanSolarCo,"see how #solarpanels are affected by the #recent #downpour in #la area!

https://t.co/dgnpwipfxg

#cleanenergy� https://t.co/co67znbdvb","van nuys, ca",2017-01-11,34.189856599999999,-118.451357000000002
"177",819257750454681600.000000000000000,sjwaterco,should california invest in more water infrastructure? #infrastructure #cadrought https://t.co/di8cvxi933,"san jose, ca",2017-01-11,37.338208199999997,-121.886328599999999
"178",819211571918344192.000000000000000,JoshSvensson,"small storm, big #stormwater capture potential in west la. #greeninfrastructure #sustainability #cadrought #larain https://t.co/jesxrmuxkt","alhambra, california",2017-01-11,34.095286999999999,-118.127014599999995
"179",819231431264235520.000000000000000,UCDavisResearch,so is the #drought finally over? #ucdavis jay lund on where california stands after recent storms https://t.co/smrvsu1lsb,"davis, ca",2017-01-11,38.544906500000003,-121.740516700000001
"180",819048374338920448.000000000000000,RobMayeda,south bay reservoirs at 100% climbs to 5 with chesbro (llagas creek) west of morgan hill. note rise at lexington si� https://t.co/b2od1l2xce,"san jose, ca",2017-01-11,37.338208199999997,-121.886328599999999
"181",819049862549401600.000000000000000,RobMayeda,south bay reservoirs at 100% climbs to 5 with chesbro (llagas creek) west of morgan hill. note rise at lexington since dec.#cawx #cadrought,"san jose, ca",2017-01-11,37.338208199999997,-121.886328599999999
"182",819252113041567744.000000000000000,RobMayeda,"south bay with 6 reservoirs &gt; 100% and district average of 74.4% compared to same time 2016 when many sites &lt; 40%� https://t.co/q0q7zy4w38","san jose, ca",2017-01-11,37.338208199999997,-121.886328599999999
"183",819296195096870912.000000000000000,kasey6t,"stay strong, angelenos... the recent storms are all for a good cause! #larain #drought https://t.co/qrdxhzovwd",beverly hills,2017-01-11,34.073620400000003,-118.400356299999999
"184",818993391564361728.000000000000000,MichaelSolum,"storms are making a dent in california's drought; 7 feet of snow expected in some areas #drought #snow #storms https://t.co/qlkuous8ao","pacific palisades, ca",2017-01-11,34.035633099999998,-118.515590099999997
"185",819210782286090240.000000000000000,CSAC_Counties,"storms bring #cadrought relief, but also flooding rivers in northern #california. https://t.co/r5wrl6xcvl @ericrisberg @janiehar @ap",sacramento,2017-01-11,38.581571900000000,-121.494399599999994
"186",819232399980531712.000000000000000,KylaGrogan,storms could spell end to historic #drought  https://t.co/miurf5cdkv,"los angeles, ca",2017-01-11,34.052234200000001,-118.243684900000005
"187",819274053995245568.000000000000000,Katloveskale,sunshine after days and days of rain. hopefully the reserves are full now. going to investigate. #californialiving #drought,sf / nj / nyc/ finland,2017-01-11,37.774929499999999,-122.419415499999999
